CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,IsZeroBalance,CreditScoreRating,HasMultipleProduct,BalanceSalaryRatio,TenureAgeRatio,CreditScoreAgeRatio,EstimatedMonthlySalary,AgeBalanceInteraction,ProductDensity,LoyalityScore,WealthSignifier,TenureRiskGroup,MidTierDanger,GermanPassiveWealth,HighRiskGermanCohort,BalancePerProduct,CardButInactive,CardAndActive,TeenZeroBalance,ActiveZeroBalance,Female_Germany
712,Spain,Female,39,5,163097.55,2,1,1,23702.42,0,Mid-age,1,Good,1,6.881050542518444,0.1282051282051282,18.256410256410255,1975.2016666666666,6360804.449999999,0.4,5,0,Mid_Stable,0,0,0,81548.775,0,1,0,0,0
659,France,Male,20,8,0.0,2,0,0,112572.02,0,Young,0,Fair,0,0.0,0.4,32.95,9381.001666666667,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
573,Spain,Male,44,8,0.0,2,0,0,62424.46,0,Mid-age,0,Poor,0,0.0,0.18181818181818182,13.022727272727273,5202.038333333333,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1,Young,1,Very Good,1,1.1578792848463448,0.02857142857142857,22.228571428571428,10936.530833333332,5318536.65,3.0,1,1,Early_HighRisk,0,0,0,50652.73,0,1,0,0,1
732,France,Male,46,0,0.0,2,1,1,184350.78,0,Mid-age,0,Good,0,0.0,0.0,15.91304347826087,15362.565,0.0,0.0,0,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1,Young,1,Poor,1,8.457425333794298,0.12121212121212122,16.666666666666668,1166.6366666666665,3907230.0300000003,0.25,4,0,Mid_Stable,1,0,0,118400.91,0,0,0,0,0
790,Spain,Male,20,8,0.0,2,1,0,168152.76,0,Young,0,Very Good,0,0.0,0.4,39.5,14012.730000000001,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1,Mid-age,1,Fair,1,3.263801300332322,0.046511627906976744,15.465116279069768,2970.01,5001857.61,2.0,0,0,Early_HighRisk,1,1,0,29080.5675,1,0,0,0,1
728,Spain,Female,43,5,0.0,1,1,1,120088.17,0,Mid-age,0,Good,0,0.0,0.11627906976744186,16.930232558139537,10007.3475,0.0,0.2,5,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
645,Spain,Female,29,4,0.0,2,1,1,74346.11,0,Young,0,Fair,0,0.0,0.13793103448275862,22.24137931034483,6195.509166666667,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0,Young,1,Fair,1,48.43202411807299,0.2,21.566666666666666,246.28833333333333,4294167.3,0.3333333333333333,0,0,Mid_Stable,1,1,0,71569.455,1,0,0,0,0
596,Spain,Male,32,4,0.0,2,0,1,146504.35,0,Young,0,Fair,0,0.0,0.125,18.625,12208.695833333333,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
610,France,Male,40,9,0.0,1,1,1,149602.54,0,Mid-age,0,Fair,0,0.0,0.225,15.25,12466.878333333334,0.0,0.1111111111111111,9,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
512,France,Male,36,0,129804.17,1,1,0,53020.9,0,Mid-age,1,Poor,1,2.4481698726351304,0.0,14.222222222222221,4418.408333333334,4672950.12,0.0,0,0,Early_HighRisk,1,0,0,129804.17,1,0,0,0,0
768,Germany,Male,37,9,108308.11,1,1,0,41788.25,1,Mid-age,1,Very Good,1,2.5918316751718486,0.24324324324324326,20.756756756756758,3482.3541666666665,4007400.07,0.1111111111111111,0,0,Mid_Stable,1,1,0,108308.11,1,0,0,0,0
666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0,Young,1,Fair,1,1.4716641910309038,0.1,22.2,6237.455000000001,3304598.1,0.3333333333333333,3,0,Mid_Stable,1,0,0,110153.27,0,0,0,0,0
700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0,Young,1,Good,1,0.8657923596298721,0.13333333333333333,23.333333333333332,11201.4425,3491324.4,0.25,4,1,Mid_Stable,1,0,0,116377.48,0,1,0,0,1
651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0,Mid-age,1,Fair,1,1.5532017240001592,0.2702702702702703,17.594594594594593,6319.798333333333,4358269.22,0.2,10,0,Late_HighRisk,1,0,0,58895.53,0,1,0,0,1
542,Spain,Female,26,2,0.0,2,1,1,54869.54,0,Young,0,Poor,0,0.0,0.07692307692307693,20.846153846153847,4572.461666666667,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
686,France,Female,35,8,105419.73,1,1,0,35356.46,0,Young,1,Good,1,2.981625705740903,0.22857142857142856,19.6,2946.3716666666664,3689690.55,0.125,0,0,Mid_Stable,1,0,0,105419.73,1,0,0,0,0
850,Germany,Female,47,4,99219.47,2,1,1,122141.13,0,Mid-age,1,Excellent,1,0.8123346328955692,0.0851063829787234,18.085106382978722,10178.4275,4663315.09,0.5,4,1,Mid_Stable,0,0,0,49609.735,0,1,0,0,1
658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0,Mid-age,1,Fair,1,0.9990645485762434,0.14545454545454545,11.963636363636363,9953.305,6563036.149999999,0.125,8,1,Mid_Stable,1,0,0,119327.93,0,0,0,0,1
448,France,Female,36,6,83947.12,2,1,0,81999.53,0,Mid-age,1,Poor,1,1.0237512336960954,0.16666666666666666,12.444444444444445,6833.294166666667,3022096.32,0.3333333333333333,0,0,Mid_Stable,0,0,0,41973.56,1,0,0,0,0
609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0,Young,1,Fair,1,0.8282539428507933,0.125,19.03125,10049.570833333333,3196261.12,0.25,4,1,Mid_Stable,0,0,0,99883.16,0,1,0,0,0
704,France,Male,50,4,165438.26,1,1,0,120770.75,1,Mid-age,1,Good,1,1.369853710438993,0.08,14.08,10064.229166666666,8271913.0,0.25,0,1,Mid_Stable,0,0,0,165438.26,1,0,0,0,0
698,France,Male,31,1,156111.24,1,0,0,134790.74,0,Young,1,Good,1,1.1581748123053557,0.03225806451612903,22.516129032258064,11232.561666666666,4839448.4399999995,1.0,0,1,Early_HighRisk,0,0,0,156111.24,0,0,0,0,0
759,France,Male,44,2,111095.58,2,1,0,100137.7,0,Mid-age,1,Very Good,1,1.109428117482227,0.045454545454545456,17.25,8344.808333333332,4888205.5200000005,1.0,0,0,Early_HighRisk,1,0,0,55547.79,1,0,0,0,0
677,France,Female,56,0,119963.45,1,0,0,158325.87,1,Mid-age,1,Good,1,0.7576996103037362,0.0,12.089285714285714,13193.8225,6717953.2,0.0,0,1,Early_HighRisk,1,0,0,119963.45,0,0,0,0,0
544,Spain,Male,22,4,0.0,2,1,0,70007.67,0,Young,0,Poor,0,0.0,0.18181818181818182,24.727272727272727,5833.9725,0.0,0.5,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
567,Spain,Male,35,8,153137.74,1,1,0,88659.07,0,Young,1,Poor,1,1.7272653548023906,0.22857142857142856,16.2,7388.255833333334,5359820.899999999,0.125,0,0,Mid_Stable,0,0,0,153137.74,1,0,0,0,0
490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0,Mid-age,1,Poor,1,0.81781021266114,0.15,12.25,15907.4275,6244443.199999999,0.16666666666666666,0,1,Mid_Stable,0,0,0,156111.08,0,0,0,0,0
626,France,Male,34,7,113014.7,2,1,1,56646.28,0,Young,1,Fair,1,1.9950948235259227,0.20588235294117646,18.41176470588235,4720.5233333333335,3842499.8,0.2857142857142857,7,0,Mid_Stable,1,0,0,56507.35,0,1,0,0,0
718,Germany,Male,43,5,132615.73,2,1,0,32999.1,0,Mid-age,1,Good,1,4.018768087614511,0.11627906976744186,16.697674418604652,2749.9249999999997,5702476.390000001,0.4,0,0,Mid_Stable,1,1,0,66307.865,1,0,0,0,0
616,France,Male,44,5,102016.38,1,0,1,178235.37,1,Mid-age,1,Fair,1,0.5723688850310688,0.11363636363636363,14.0,14852.9475,4488720.720000001,0.2,5,1,Mid_Stable,1,0,0,102016.38,0,0,0,0,0
772,France,Female,35,9,0.0,1,0,1,25448.31,0,Young,0,Very Good,0,0.0,0.2571428571428571,22.057142857142857,2120.6925,0.0,0.1111111111111111,9,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
561,France,Male,32,5,0.0,2,1,0,84871.99,0,Young,0,Poor,0,0.0,0.15625,17.53125,7072.6658333333335,0.0,0.4,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
814,France,Male,49,8,0.0,2,0,0,157822.54,0,Mid-age,0,Excellent,0,0.0,0.16326530612244897,16.612244897959183,13151.878333333334,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
651,France,Female,56,4,0.0,1,0,0,84383.22,1,Mid-age,0,Fair,0,0.0,0.07142857142857142,11.625,7031.935,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0,Mid-age,1,Poor,1,0.6742377688450069,0.09523809523809523,12.80952380952381,9934.705,3375970.08,0.25,0,0,Mid_Stable,0,1,0,80380.24,1,0,0,0,1
600,France,Female,26,6,108909.12,1,1,0,82547.01,0,Young,1,Fair,1,1.3193587508499702,0.23076923076923078,23.076923076923077,6878.9175,2831637.12,0.16666666666666666,0,0,Mid_Stable,1,0,0,108909.12,1,0,0,0,0
654,France,Female,35,2,90865.8,1,1,1,86764.46,0,Young,1,Fair,1,1.0472698153137816,0.05714285714285714,18.685714285714287,7230.371666666667,3180303.0,0.5,2,0,Early_HighRisk,0,0,0,90865.8,0,1,0,0,0
622,France,Male,40,4,99799.76,2,1,0,197372.13,0,Mid-age,1,Fair,1,0.5056426152973066,0.1,15.55,16447.6775,3991990.4,0.5,0,1,Mid_Stable,0,0,0,49899.88,1,0,0,0,0
682,France,Male,28,10,200724.96,1,0,1,82872.64,1,Young,1,Good,1,2.4220896064129245,0.35714285714285715,24.357142857142858,6906.053333333333,5620298.88,0.1,10,0,Late_HighRisk,0,0,0,200724.96,0,0,0,0,0
610,Spain,Female,37,10,140363.95,2,1,1,129563.86,0,Mid-age,1,Fair,1,1.083357272622165,0.2702702702702703,16.486486486486488,10796.988333333333,5193466.15,0.2,10,1,Late_HighRisk,1,0,0,70181.975,0,1,0,0,0
795,France,Female,36,1,151844.64,1,1,1,135388.89,0,Mid-age,1,Very Good,1,1.1215443157854386,0.027777777777777776,22.083333333333332,11282.407500000001,5466407.040000001,1.0,1,1,Early_HighRisk,0,0,0,151844.64,0,1,0,0,0
557,France,Female,27,2,0.0,2,0,1,4497.55,0,Young,0,Poor,0,0.0,0.07407407407407407,20.62962962962963,374.79583333333335,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
824,Germany,Male,49,8,133231.48,1,1,1,67885.37,0,Mid-age,1,Excellent,1,1.9625948860557145,0.16326530612244897,16.816326530612244,5657.114166666666,6528342.5200000005,0.125,8,0,Mid_Stable,1,0,0,133231.48,0,1,0,0,0
698,France,Male,27,7,0.0,2,1,0,111471.55,0,Young,0,Good,0,0.0,0.25925925925925924,25.85185185185185,9289.295833333334,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
630,France,Female,36,8,126598.99,2,1,1,134407.93,0,Mid-age,1,Fair,1,0.9419011958595004,0.2222222222222222,17.5,11200.660833333333,4557563.640000001,0.25,8,1,Mid_Stable,1,0,0,63299.495,0,1,0,0,0
609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1,Old,1,Fair,1,1.0467297541008895,0.08450704225352113,8.577464788732394,9021.518333333333,8045514.100000001,0.16666666666666666,0,1,Mid_Stable,1,1,1,113317.1,1,0,0,0,1
694,France,Male,47,4,0.0,2,1,0,197528.62,0,Mid-age,0,Good,0,0.0,0.0851063829787234,14.76595744680851,16460.718333333334,0.0,0.5,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
681,France,Female,58,8,93173.88,1,1,1,139761.25,0,Mid-age,1,Good,1,0.6666646155497322,0.13793103448275862,11.741379310344827,11646.770833333334,5404085.04,0.125,8,0,Mid_Stable,0,0,0,93173.88,0,1,0,0,0
721,Spain,Female,32,10,0.0,1,1,0,136119.96,1,Young,0,Good,0,0.0,0.3125,22.53125,11343.33,0.0,0.1,0,0,Late_HighRisk,0,0,0,0.0,1,0,0,0,0
563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0,Mid-age,1,Poor,1,0.5308435538037701,0.1590909090909091,12.795454545454545,16484.346666666668,4620321.64,0.2857142857142857,7,1,Mid_Stable,1,0,0,52503.655,0,1,0,0,0
654,Spain,Female,32,2,0.0,1,1,1,51972.92,1,Young,0,Fair,0,0.0,0.0625,20.4375,4331.076666666667,0.0,0.5,2,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
659,Spain,Male,27,4,0.0,2,1,0,99341.87,0,Young,0,Fair,0,0.0,0.14814814814814814,24.40740740740741,8278.489166666666,0.0,0.5,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1,Mid-age,1,Good,1,0.7680051045545415,0.09090909090909091,15.318181818181818,14278.751666666665,5790129.4,0.25,4,1,Mid_Stable,1,0,0,131593.85,0,0,0,0,1
576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1,Mid-age,1,Poor,1,1.0039799530778115,0.20454545454545456,13.090909090909092,9921.39,5259342.88,0.1111111111111111,0,1,Mid_Stable,1,1,0,119530.52,1,0,0,0,0
566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0,Mid-age,1,Poor,1,0.6872160296062112,0.07407407407407407,10.481481481481481,14383.468333333332,6405188.4,0.5,4,1,Mid_Stable,1,0,0,59307.3,0,1,0,0,0
545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0,Mid-age,1,Poor,1,0.9132073490273391,0.24324324324324326,14.72972972972973,8744.74,3545677.81,0.2222222222222222,9,0,Mid_Stable,0,0,0,47914.565,0,0,0,0,0
798,France,Male,36,1,0.0,2,1,1,159044.1,0,Mid-age,0,Very Good,0,0.0,0.027777777777777776,22.166666666666668,13253.675000000001,0.0,2.0,1,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
757,France,Male,38,0,0.0,1,1,0,83263.06,0,Mid-age,0,Very Good,0,0.0,0.0,19.92105263157895,6938.588333333333,0.0,0.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
641,France,Male,50,6,153590.73,2,1,1,130910.78,0,Mid-age,1,Fair,1,1.1732473826830763,0.12,12.82,10909.231666666667,7679536.500000001,0.3333333333333333,6,1,Mid_Stable,0,0,0,76795.365,0,1,0,0,0
718,France,Male,29,2,0.0,1,1,0,126336.72,0,Young,0,Good,0,0.0,0.06896551724137931,24.75862068965517,10528.06,0.0,0.5,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
699,France,Male,64,9,113109.52,1,1,0,27980.8,1,Old,1,Good,1,4.042397644098811,0.140625,10.921875,2331.733333333333,7239009.28,0.1111111111111111,0,0,Mid_Stable,1,0,0,113109.52,1,0,0,0,0
623,France,Female,35,0,130557.24,1,1,1,47880.71,0,Young,1,Fair,1,2.726718964693715,0.0,17.8,3990.0591666666664,4569503.4,0.0,0,0,Early_HighRisk,1,0,0,130557.24,0,1,0,0,0
644,France,Male,40,8,93183.19,1,1,0,73882.49,0,Mid-age,1,Fair,1,1.2612351045558967,0.2,16.1,6156.874166666667,3727327.6,0.125,0,0,Mid_Stable,0,0,0,93183.19,1,0,0,0,0
586,France,Male,58,7,151933.63,1,1,0,162960.05,1,Mid-age,1,Fair,1,0.9323366677906642,0.1206896551724138,10.10344827586207,13580.004166666666,8812150.540000001,0.14285714285714285,0,1,Mid_Stable,0,0,0,151933.63,1,0,0,0,0
500,Germany,Male,30,2,125495.64,2,1,1,68807.47,0,Young,1,Poor,1,1.8238665075172797,0.06666666666666667,16.666666666666668,5733.955833333333,3764869.2,1.0,2,0,Early_HighRisk,1,0,0,62747.82,0,1,0,0,0
583,France,Female,42,7,0.0,2,1,0,144039.05,0,Mid-age,0,Fair,0,0.0,0.16666666666666666,13.880952380952381,12003.254166666666,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0,Young,1,Fair,1,0.7840863198083393,0.3076923076923077,22.884615384615383,12599.348333333333,3082240.72,0.125,8,1,Mid_Stable,1,0,0,118547.72,0,1,0,0,1
670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0,Mid-age,1,Good,1,0.8134057449651747,0.023255813953488372,15.581395348837209,10018.801666666666,4205065.03,1.0,0,1,Early_HighRisk,0,0,0,97792.21,0,0,0,0,0
610,France,Male,41,6,0.0,3,0,0,56118.81,1,Mid-age,0,Fair,0,0.0,0.14634146341463414,14.878048780487806,4676.5675,0.0,0.5,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
814,Spain,Female,72,2,0.0,2,0,1,130853.03,0,Old,0,Excellent,0,0.0,0.027777777777777776,11.305555555555555,10904.419166666667,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
660,France,Female,40,8,167181.01,1,1,1,185156.94,0,Mid-age,1,Fair,1,0.9029151702334247,0.2,16.5,15429.745,6687240.4,0.125,8,1,Mid_Stable,0,0,0,167181.01,0,1,0,0,0
580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0,Young,1,Fair,1,3.402025709636138,0.2571428571428571,16.571428571428573,2972.620833333333,4247431.65,0.1111111111111111,9,0,Mid_Stable,1,0,0,121355.19,0,0,0,0,0
850,France,Female,81,1,0.0,2,1,1,59568.24,0,Old,0,Excellent,0,0.0,0.012345679012345678,10.493827160493828,4964.0199999999995,0.0,2.0,1,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
676,Spain,Male,35,0,0.0,2,0,0,139911.58,0,Young,0,Good,0,0.0,0.0,19.314285714285713,11659.298333333332,0.0,0.0,0,0,Early_HighRisk,0,0,0,0.0,0,0,0,0,0
578,France,Male,46,5,113226.47,1,1,0,56770.76,0,Mid-age,1,Poor,1,1.9944504882443004,0.10869565217391304,12.565217391304348,4730.8966666666665,5208417.62,0.2,0,0,Mid_Stable,1,0,0,113226.47,1,0,0,0,0
579,France,Female,33,1,118392.75,1,1,1,157564.75,0,Young,1,Poor,1,0.7513910947721493,0.030303030303030304,17.545454545454547,13130.395833333334,3906960.75,1.0,1,1,Early_HighRisk,1,0,0,118392.75,0,1,0,0,0
711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0,Mid-age,1,Good,1,1.1048823521671434,0.15384615384615385,13.673076923076923,10956.109166666667,7553652.08,0.125,8,1,Mid_Stable,1,0,0,145262.54,0,0,0,0,1
692,France,Male,40,6,163505.16,1,0,0,90424.09,0,Mid-age,1,Good,1,1.8082035439892181,0.15,17.3,7535.340833333333,6540206.4,0.16666666666666666,0,0,Mid_Stable,0,0,0,163505.16,0,0,0,0,0
760,Spain,Female,33,1,118114.28,2,0,1,156660.21,0,Young,1,Very Good,1,0.7539520086178871,0.030303030303030304,23.03030303030303,13055.0175,3897771.2399999998,2.0,1,1,Early_HighRisk,1,0,0,59057.14,0,0,0,0,0
630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1,Mid-age,1,Fair,1,1.2271803653368478,0.0,12.352941176470589,7364.390833333334,5530910.7299999995,0.0,0,0,Early_HighRisk,1,1,1,36149.74333333333,0,0,0,0,1
808,France,Male,32,1,0.0,2,1,1,46200.71,0,Young,0,Excellent,0,0.0,0.03125,25.25,3850.0591666666664,0.0,2.0,1,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0,Mid-age,1,Fair,1,0.6433869172681685,0.2777777777777778,16.97222222222222,13379.01,3718604.16,0.1,0,1,Late_HighRisk,1,1,0,103294.56,1,0,0,0,1
697,France,Female,42,1,0.0,1,1,0,1262.83,1,Mid-age,0,Good,0,0.0,0.023809523809523808,16.595238095238095,105.23583333333333,0.0,1.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
655,France,Female,38,6,0.0,1,1,1,188639.28,0,Mid-age,0,Fair,0,0.0,0.15789473684210525,17.236842105263158,15719.94,0.0,0.16666666666666666,6,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
601,Spain,Male,28,6,0.0,2,1,0,14665.28,0,Young,0,Fair,0,0.0,0.21428571428571427,21.464285714285715,1222.1066666666668,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
755,France,Male,42,2,119919.12,1,1,0,156868.21,0,Mid-age,1,Very Good,1,0.7644577572473097,0.047619047619047616,17.976190476190474,13072.350833333332,5036603.04,0.5,0,1,Early_HighRisk,1,0,0,119919.12,1,0,0,0,0
553,France,Male,37,1,0.0,1,1,0,30461.55,0,Mid-age,0,Poor,0,0.0,0.02702702702702703,14.945945945945946,2538.4625,0.0,1.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
723,France,Male,28,4,0.0,2,1,1,123885.88,0,Young,0,Good,0,0.0,0.14285714285714285,25.821428571428573,10323.823333333334,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
507,Spain,Female,34,4,0.0,2,1,1,60688.38,0,Young,0,Poor,0,0.0,0.11764705882352941,14.911764705882353,5057.365,0.0,0.5,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
777,France,Male,43,1,0.0,2,1,0,21785.91,0,Mid-age,0,Very Good,0,0.0,0.023255813953488372,18.069767441860463,1815.4925,0.0,2.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
566,France,Male,34,3,0.0,1,0,0,188135.69,0,Young,0,Poor,0,0.0,0.08823529411764706,16.647058823529413,15677.974166666667,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
732,France,Male,26,7,0.0,2,1,0,154364.66,0,Young,0,Good,0,0.0,0.2692307692307692,28.153846153846153,12863.721666666666,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
697,France,Female,42,10,0.0,2,1,0,61312.15,0,Mid-age,0,Good,0,0.0,0.23809523809523808,16.595238095238095,5109.345833333334,0.0,0.2,0,0,Late_HighRisk,0,0,0,0.0,1,0,0,0,0
555,France,Male,29,4,128744.04,1,1,1,47454.93,0,Young,1,Poor,1,2.7129750270414474,0.13793103448275862,19.137931034482758,3954.5775,3733577.1599999997,0.25,4,0,Mid_Stable,1,0,0,128744.04,0,1,0,0,0
584,Germany,Female,62,9,137727.34,2,0,1,121102.9,0,Old,1,Fair,1,1.1372753253638022,0.14516129032258066,9.419354838709678,10091.908333333333,8539095.08,0.2222222222222222,9,1,Mid_Stable,1,0,0,68863.67,0,0,0,0,1
705,Germany,Female,44,10,106731.58,1,1,0,137419.87,1,Mid-age,1,Good,1,0.7766822949257629,0.22727272727272727,16.022727272727273,11451.655833333332,4696189.5200000005,0.1,0,1,Late_HighRisk,1,1,0,106731.58,1,0,0,0,1
688,France,Female,38,7,123544.21,1,1,1,157664.02,0,Mid-age,1,Good,1,0.7835916526801741,0.18421052631578946,18.105263157894736,13138.668333333333,4694679.98,0.14285714285714285,7,1,Mid_Stable,1,0,0,123544.21,0,1,0,0,0
626,France,Female,37,2,133968.96,2,1,0,148689.65,0,Mid-age,1,Fair,1,0.9009972113055617,0.05405405405405406,16.91891891891892,12390.804166666667,4956851.52,1.0,0,1,Early_HighRisk,1,0,0,66984.48,1,0,0,0,0
636,Spain,Male,76,9,126534.6,1,1,1,39789.62,0,Old,1,Fair,1,3.180090686968109,0.11842105263157894,8.368421052631579,3315.8016666666667,9616629.6,0.1111111111111111,9,0,Mid_Stable,1,0,0,126534.6,0,1,0,0,0
719,Spain,Female,35,8,0.0,1,1,1,165162.4,0,Young,0,Good,0,0.0,0.22857142857142856,20.542857142857144,13763.533333333333,0.0,0.125,8,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
706,Spain,Male,30,6,87609.68,2,0,0,137674.55,1,Young,1,Good,1,0.636353487263986,0.2,23.533333333333335,11472.879166666666,2628290.4,0.3333333333333333,0,0,Mid_Stable,0,0,0,43804.84,0,0,0,0,0
731,Spain,Male,41,3,0.0,2,1,0,101371.72,0,Mid-age,0,Good,0,0.0,0.07317073170731707,17.829268292682926,8447.643333333333,0.0,0.6666666666666666,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
738,Spain,Male,49,3,0.0,3,1,1,65066.48,1,Mid-age,0,Good,0,0.0,0.061224489795918366,15.061224489795919,5422.206666666667,0.0,1.0,3,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
426,France,Male,34,9,0.0,2,1,0,107876.91,0,Young,0,Poor,0,0.0,0.2647058823529412,12.529411764705882,8989.7425,0.0,0.2222222222222222,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1,Mid-age,1,Fair,1,0.9800297354837143,0.0,17.27777777777778,9265.025,3922560.0,0.0,0,1,Early_HighRisk,1,0,0,54480.0,1,0,0,0,0
701,Spain,Female,30,2,0.0,2,1,0,115650.63,0,Young,0,Good,0,0.0,0.06666666666666667,23.366666666666667,9637.5525,0.0,1.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
512,France,Male,51,6,144953.31,1,1,1,165035.17,0,Mid-age,1,Poor,1,0.8783176943435753,0.11764705882352941,10.03921568627451,13752.930833333334,7392618.81,0.16666666666666666,6,1,Mid_Stable,1,0,0,144953.31,0,1,0,0,0
635,France,Male,41,4,103544.88,2,1,0,193746.55,0,Mid-age,1,Fair,1,0.534434703482462,0.0975609756097561,15.487804878048781,16145.545833333332,4245340.08,0.5,0,1,Mid_Stable,1,0,0,51772.44,1,0,0,0,0
685,France,Male,33,6,0.0,1,1,0,58458.26,0,Young,0,Good,0,0.0,0.18181818181818182,20.757575757575758,4871.5216666666665,0.0,0.16666666666666666,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
609,France,Male,53,7,0.0,2,0,1,52332.85,0,Mid-age,0,Fair,0,0.0,0.1320754716981132,11.49056603773585,4361.070833333333,0.0,0.2857142857142857,7,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1,Mid-age,1,Fair,1,1.3360766517770746,0.02631578947368421,15.736842105263158,6329.925,3856512.84,1.0,1,0,Early_HighRisk,1,0,0,101487.18,0,1,0,0,0
708,France,Male,52,10,105355.81,1,1,0,123.07,1,Mid-age,1,Good,1,856.0641098561795,0.19230769230769232,13.615384615384615,10.255833333333333,5478502.12,0.1,0,0,Late_HighRisk,1,0,0,105355.81,1,0,0,0,0
574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1,Mid-age,1,Poor,1,0.4666841646417798,0.1111111111111111,15.944444444444445,13922.245833333334,2806830.0,0.25,0,0,Mid_Stable,0,0,0,77967.5,1,0,0,0,0
629,France,Male,44,5,0.0,4,0,0,117572.59,1,Mid-age,0,Fair,0,0.0,0.11363636363636363,14.295454545454545,9797.715833333334,0.0,0.8,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
